Essay	Attribution	Description	Label	License	Manifest	Title	URL	
14c-chaucer	Photographed by Martin Crowther		The End of the Pilgrim's Way				https://stor.artstor.org/stor/ef31ef12-11c7-42bf-9db8-a2239051278e	
14c-chaucer	Photographed by Martin Crowther		The Pilgrim's Guide to Canterbury				https://stor.artstor.org/stor/fcfc5c9a-3387-4c5f-9756-b5f6e7fb0f88	
cinque-ports	By kind permission of Martin Crowther		Sandwich				https://stor.artstor.org/stor/3087858b-da37-4628-9bf4-b8ea685e6b71	
cinque-ports	John Edgington, Public domain, via Wikimedia Commons		Standard of the Lord Warden of the Cinque Ports RMG L0123				https://upload.wikimedia.org/wikipedia/commons/1/16/Standard_of_the_Lord_Warden_of_the_Cinque_Ports_RMG_L0123.tiff	
16c-barton-biography	David Anstiss / Cobb's Hall		Cobb's Hall				https://upload.wikimedia.org/wikipedia/commons/a/af/Cobbs_Hall_Aldington_Kent_Geograph-2117504-by-David-Anstiss.jpg	
16c-barton-biography	After Hans Holbein the Younger, Public domain, via Wikimedia Commons		William Warham				https://upload.wikimedia.org/wikipedia/commons/d/d9/William_Warham.jpg	
16c-barton-biography	National Portrait Gallery, Public domain, via Wikimedia Commons		William Lambarde				https://upload.wikimedia.org/wikipedia/commons/2/2a/WilliamLambarde.jpg	
16c-barton-biography	After Hans Holbein the Younger, Public domain, via Wikimedia Commons		Henry VIII				https://upload.wikimedia.org/wikipedia/commons/f/f9/After_Hans_Holbein_the_Younger_-_Portrait_of_Henry_VIII_-_Google_Art_Project.jpg	
16c-barton-biography	Unidentified painterlabel QS:Les,		Cardinal Wolsey				https://upload.wikimedia.org/wikipedia/commons/2/23/Cardinal_Thomas_Wolsey.jpg	
16c-barton-biography	Hans Holbein the Younger, Public domain, via Wikimedia Commons		Thomas More				https://upload.wikimedia.org/wikipedia/commons/d/d2/Hans_Holbein%2C_the_Younger_-_Sir_Thomas_More_-_Google_Art_Project.jpg	
16c-barton-biography	Hans Holbein the Younger, Public domain, via Wikimedia Commons		Saint John Fisher				https://upload.wikimedia.org/wikipedia/commons/1/1c/San_Juan_Fisher_Obispo_de_Rochester_y_M%C3%A1rtir.jpg	
16c-barton-biography	Unidentified painterlabel QS:Les,		Catherine of Aragon				https://upload.wikimedia.org/wikipedia/commons/6/61/Catalina_de_Arag%C3%B3n%2C_palacio_de_Lambeth.jpg	
16c-barton-biography	English school, Public domain, via Wikimedia Commons		Ann Boleyn				https://upload.wikimedia.org/wikipedia/commons/0/03/AnneBoleynHever.jpg	
16c-barton-biography	Isaac Cruikshank, Public domain, via Wikimedia Commons		Henry reconciliation with Anne Boleyn				https://upload.wikimedia.org/wikipedia/commons/d/d9/Henry%27s_reconciliation_with_Anne_Boleyn_cph.3g08965.jpg	
16c-barton-biography	UJames Neagle, CC0, via Wikimedia Commons		Elizabeth Barton commonly called the Holy Maid of Kent practicing her impositions				https://upload.wikimedia.org/wikipedia/commons/1/1c/James_Neagle_-_Elizabeth_Barton%2C_Commonly_called_The_Holy_Maid_of_Kent%2C_Practicing_her_Impositions_-_B2014.26.21_-_Yale_Center_for_British_Art.jpg	
16c-barton-biography	Unknown authorUnknown author, Public domain, via Wikimedia Commons		Tyburn Tree				https://upload.wikimedia.org/wikipedia/commons/d/d8/Tyburn_tree.jpg	
16c-barton-biography	most probably Thomas Holloway (1748–1827) based on a painting by Henry Tresham, Public domain, via Wikimedia Commons		Elizabeth Barton				https://upload.wikimedia.org/wikipedia/commons/6/6e/Elizabeth-Barton.jpg	
16c-spanish-armada	Sailko, Public domain, via Wikimedia Commons, Toledo Museum of Art		Elisabetta I d'Inghilterra, 1588				https://upload.wikimedia.org/wikipedia/commons/a/ae/Ignoto%2C_elisabetta_I_d%27inghilterra%2C_1588_caFXD.jpg	
16c-spanish-armada	Samuel De Wilde, Public domain, via Wikimedia Commons		Sir Thomas Scott				https://upload.wikimedia.org/wikipedia/commons/8/85/Sir_Thomas_Scott_%281535-1594%29.jpg	
16c-spanish-armada	Augustine Ryther, Public domain, via Wikimedia Commons		The track of the Armada around Britian and Ireland - The Armada Plates BM 1888,1221.8.12				https://upload.wikimedia.org/wikipedia/commons/6/62/The_track_of_the_Armada_around_Britain_and_Ireland_RMG_L8270.jpg	
16c-spanish-armada	British Museum, Public domain, via Wikimedia Commons		A Map of the Beacons in Kent (BM 1872,0113.1137)				https://upload.wikimedia.org/wikipedia/commons/f/f1/A_Map_of_the_Beacons_in_Kent_%28BM_1872%2C0113.1137%29.jpg	
16c-spanish-armada	Roger Smith		St Mary the Virgin Church, Upchurch	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/d/d9/St._Mary_the_Virgin_Church%2C_Upchurch_-_geograph.org.uk_-_2210058.jpg	
16c-spanish-armada	Royal Museums Greenwich, Public domain, via Wikimedia Commons		Invincible Armada				https://upload.wikimedia.org/wikipedia/commons/1/17/Invincible_Armada.jpg	
16c-spanish-armada	Philip James de Loutherbourg, Public domain, via Wikimedia Commons		Spanish Armada, 8th August 1588				https://upload.wikimedia.org/wikipedia/commons/4/45/Loutherbourg-Spanish_Armada.jpg	
16c-spanish-armada	Formerly attributed to George Gower, Public domain, via Wikimedia Commons		Elizabeth I, Armada Portrait				https://upload.wikimedia.org/wikipedia/commons/7/7b/Elizabeth_I_%28Armada_Portrait%29.jpg	
16c-arden-faversham	John K  Thorne, via Wikimedia Commons		Faversham Abbey	CC BY 2.0			https://upload.wikimedia.org/wikipedia/commons/a/a0/Faversham_Abbey_Site_-_48474928356.jpg	
16c-arden-faversham	Martin Crowther		The house where Thomas Arden lived and was killed in 1551				https://stor.artstor.org/stor/7274fc11-fb2d-4028-971f-cbf2608d5e74	
16c-arden-faversham			Arden Plaque				https://stor.artstor.org/stor/14dbc8fa-db1d-4416-92cf-4ed0f0711ae3	
16c-arden-faversham	Martin Droeshout, Public domain, via Wikimedia Commons		Shakespeare, 1623				https://upload.wikimedia.org/wikipedia/commons/3/36/Shakespeare_Droeshout_1623.jpg	
16c-arden-faversham	Edward White, Public domain, via Wikimedia Commons		Arden of Faversham first quarto page				https://upload.wikimedia.org/wikipedia/commons/8/8d/Arden_of_Faversham_first_quarto_title_page.jpg	
16c-arden-faversham	Poliphilo, CC0, via Wikimedia Commons		Arden's House				https://upload.wikimedia.org/wikipedia/commons/3/38/Arden%27s_House%2C_Faversham.JPG	
16c-arden-faversham	William Stukeley, Public domain, via Wikimedia Commons		Ruins of Faversham Abbey				https://upload.wikimedia.org/wikipedia/commons/3/36/Ruins_Of_Faversham_Abbey%2C_Stukeley%2C_1722.jpg	
16c-arden-faversham	Dr Astrid Stilma, via Wikimedia Commons		Faversham Quay	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/9/9b/Faversham_Quay1.jpg	
16c-sheppey-at-war	Unknown author, Public domain, via Wikimedia Commons		Queenborough Castle, 1784				https://upload.wikimedia.org/wikipedia/commons/5/59/Queenborough_Castle_1784.png	
16c-sheppey-at-war			Detail of Sheppey, John Speed map of Kent, 1611				https://stor.artstor.org/stor/2c221d42-8be8-432e-80c5-a1c13e87ea9d	
16c-sheppey-at-war	Glyn Baker, CC BY-SA 2.0, via Wikimedia Commons		Sheppey Cliff top	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/d/df/Sheppey_Cliff_Top_-_geograph.org.uk_-_389427.jpg	
21c-impressions-hirst	Alexander Kachkaev via Wikimedia Commons		Coastline near Deal Castle	CC BY 3.0			https://upload.wikimedia.org/wikipedia/commons/f/f0/Coastline_near_Deal_castle_%282012%29_-_panoramio.jpg	
21c-impressions-hirst	Martin Crowther		Deal Pier				https://stor.artstor.org/stor/731e64ad-bad5-4db7-998a-84087304e97d	
21c-impressions-hirst	Immanuel Giel, via Wikimedia Commons		Pier of Deal	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/7/72/Pier-of-Deal-07.jpg	
21c-impressions-hirst	Elizabeth Waterman-Scrase		Sea-front at Deal				https://stor.artstor.org/stor/d1087754-5201-4025-a7c8-2c8fec21d2f9	
21c-impressions-hirst	allen watkin from London, UK, via Wikimedia Commons		Deal Beach	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/8/81/Waves_%281793045566%29.jpg	
21c-impressions-hirst	via Wikimedia Commons		Mark Rothko Paper Works	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/3/39/Rothko_Paper_Works.jpg	
21c-impressions-hirst	Markus Trienke, via Wikimedia Commons		English Channel	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/0/0e/English_Channel_%2820562846383%29.jpg	
21c-impressions-hirst	by David Anstiss via Wikimedia Commons		Frozen Cabbage	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/6/6f/Frozen_Cabbage_-_geograph.org.uk_-_2181989.jpg	
21c-impressions-hirst	Martin Crowther		Deal Pier				https://stor.artstor.org/stor/b4b1e2ee-a94d-4fd6-aec2-2bf7902abfb6	
21c-impressions-hirst			Royal Hotel by Oast House Archive via Wikimedia Commons	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/9/94/Royal_Hotel_-_geograph.org.uk_-_2852587.jpg	
21c-waterstones-canterbury	Photogaphed by Martin Crowther, March 2021		Waterstones, Rose Lane, Canterbury				images/Waterstones March 2021 MJC.jpg	
21c-waterstones-canterbury	Palickap, CC BY-SA 3.0 via Wikimedia Commons		Canterbury High Street				https://upload.wikimedia.org/wikipedia/commons/7/71/Canterbury%2C_High_Street_02.jpg	
21c-waterstones-canterbury	Photographed by Matt McArdle		Nigella Lawson				images/Waterstones Nigella Lawson.jpg	
21c-waterstones-canterbury	Photographed by Matt McArdle		A.S.Byatt				images/Waterstones A. S. Byatt.JPG	
21c-waterstones-canterbury	Photographed by Matt McArdle		Tony Benn				images/Waterstones Benn.jpg	
21c-waterstones-canterbury	Photograph by Matt McArdle		Roy Jenkins				images/Waterstones Roy Jenkins.jpg	
21c-waterstones-canterbury	Photograph by Matt McArdle		Colin Dexter				images/Waterstones Colin Dexter.jpg	
21c-waterstones-canterbury			Terence Stamp				images/Waterstones Terence Stamp.jpg	
21c-waterstones-canterbury	Photograph by Matt McArdle		JK Rowling				images/Waterstones JK Rowling.jpg	
21c-waterstones-canterbury	Photograph by Matt McArdle		Umberto Eco				images/Waterstones ECO.jpg	
21c-waterstones-canterbury	Photograph by Matt McArdle		Waterstones rocking horses				images/Waterstones rocking horses.jpg	
21c-waterstones-canterbury	Photogaphed by Martin Crowther, March 2021		20-21 St Margaret's Street				images/Former site of Waterstones March 2021 MJC.jpg	
21c-margate-lunchtime	Heather Murdoch		Mermaid				images/Kent Maps Mermaid Transparent.jpg	
21c-margate-lunchtime	Emőke Dénes via Wikimedia Commons		Margate Shell Grotto	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/c/cd/Shell_Grotto%2C_Margate%2C_Kent_18_-_2011.09.17.jpg	
21c-margate-lunchtime	geo sharples, via Wikimedia Commons		Margate beach	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/0/0a/Margate_beach.jpg	
21c-margate-lunchtime	Oast House Archive		Margate Clock Tower	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/c/c8/Margate_Clock_Tower_Oast_House_Archive.jpg	
21c-margate-lunchtime	Chris Whippet via Wikimedia Commons		Northern Belle, Margate	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/9/93/Northern_Belle%2C_Margate_-_geograph.org.uk_-_1715327.jpg	
21c-margate-lunchtime			Mark Holihan				images/thumbnail_margate.jpg	
21c-canterbury-covid	Martin Crowther		Delapidated Nasons				https://stor.artstor.org/stor/ccf163ea-b09d-4334-be4d-fd176d79a7eb	
21c-canterbury-covid	Martin Crowther		Abandoned Debenhams				https://stor.artstor.org/stor/2b076d61-1920-4e76-aced-2a3b0d7e7512	
21c-canterbury-covid	Michelle M		Canterbury Cathedral, Canterbury				https://stor.artstor.org/stor/2d12c710-fb1b-4e9c-b15d-c4a5da37340f	
21c-canterbury-covid	Photographed by Calum Elliot and Emma Molford		Dane John Gardens, Canterbury, April 2021				https://stor.artstor.org/stor/04dc1444-cdd0-445b-8041-b2dd02ed0f58	
21c-canterbury-covid	Carolyn Oulton		Canterbury Odeon - Covid Vaccination Centre				https://stor.artstor.org/stor/6babbfb7-29be-4fe3-bc13-fffffd71c75f	
21c-canterbury-covid	Carolyn Oulton		Canterbury Odeon - Covid Vaccination Centre				https://stor.artstor.org/stor/24d208f8-0b96-4e08-85b3-c45a1558eb2b	
21c-kent-journal-extracts			J. M. W. Turner, Public domain, via Wikimedia Commons				https://upload.wikimedia.org/wikipedia/commons/c/cb/Joseph_Mallord_William_Turner_%281775-1851%29_-_Margate_-_T03876_-_Tate.jpg	
21c-kent-journal-extracts			Oast House Archive / Canterbury bus interchange				https://upload.wikimedia.org/wikipedia/commons/8/82/Canterbury_bus_interchange_-_geograph.org.uk_-_2910956.jpg	
21c-kent-journal-extracts			Oare Marshes © Astrid Stilma				images/Oare Marshes.jpeg	
21c-kent-journal-extracts			David Anstiss / Footpath on Monkshill Road				https://upload.wikimedia.org/wikipedia/commons/0/0f/Footpath_on_Monkshill_Road_-_geograph.org.uk_-_1559327.jpg	
21c-kent-journal-extracts			David Anstiss / The Anchor Public House, Faversham				https://upload.wikimedia.org/wikipedia/commons/0/00/The_Anchor_Public_House%2C_Faversham_-_geograph.org.uk_-_1728967.jpg	
21c-kent-journal-extracts			pam fray, CC BY-SA 2.0, via Wikimedia Commons				https://upload.wikimedia.org/wikipedia/commons/6/62/The_church_of_St.Mary_Magdalen%2C_Davington_-_geograph.org.uk_-_1276737.jpg	
21c-kent-journal-extracts			Hywel Williams / Country road on the Hoo Peninsula				https://upload.wikimedia.org/wikipedia/commons/3/30/Country_road_on_the_Hoo_Peninsula_-_geograph.org.uk_-_44200.jpg	
21c-kent-journal-extracts			Joshua Brown from Ashford, Kent, United Kingdom, CC BY-SA 2.0, via Wikimedia Commons				https://upload.wikimedia.org/wikipedia/commons/d/de/Faversham_Station_%2816485929108%29.jpg	
21c-kent-journal-extracts			Édouard Manet, Public domain, via Wikimedia Commons				https://upload.wikimedia.org/wikipedia/commons/0/0d/Edouard_Manet%2C_A_Bar_at_the_Folies-Berg%C3%A8re.jpg	
21c-margate			Margate sign post				https://stor.artstor.org/stor/a1a47ab9-b7e5-4e64-9e2e-703827012850	
21c-margate	Photography by Hufton and Crow, by kind permission of the Turner Contemporary		Turner Contemporary				https://stor.artstor.org/stor/08e67dca-f24b-42f5-80ac-d270d6756b99	
21c-margate			Another Time by Anthony Gormley, Margate				https://stor.artstor.org/stor/ee7f84dc-a5b0-4c36-ad58-bb9a01682e54	
21c-margate	Heather Murdoch		Margate Mermaid				images/Kent Maps Mermaid Transparent.jpg	
21c-margate	Nigel Chadwick, CC BY-SA 2.0, via Wikimedia Commons		Dreamland, Margate				https://upload.wikimedia.org/wikipedia/commons/6/65/Dreamland%2C_Margate_-_geograph.org.uk_-_1473130.jpg	
21c-travellers-joy	Photography by Martin Crowther		Chaucer's Pilgrims by Gloria Treseder				https://stor.artstor.org/stor/c6cf4dfd-eb93-40b5-b466-58ae8f557f5f	
21c-travellers-joy	Martin Crowther		Traveller's Joy by Gloria Treseder				https://stor.artstor.org/stor/23eec7ab-f778-47b0-a28d-813713070fef	
21c-travellers-joy			Sherlock and Dr Watson				https://stor.artstor.org/stor/fae476ff-29d2-4cf1-aa56-9bc77eebb358	
21c-travellers-joy	Photography by Martin Crowther		Rupert Bear by Gloria Treseder				https://stor.artstor.org/stor/66c4b3c1-6392-4deb-ac01-541afe9e3855	
21c-travellers-joy			Traveller's Joy by Gloria Treseder				https://stor.artstor.org/stor/3682a5ad-c995-4ad6-bf5c-a24da1b86d05	
21c-brogdale	Martin Crowther		Faversham				https://stor.artstor.org/stor/3e8869d4-b20a-451f-8dab-886f05b29604	
21c-brogdale	Paul Gillett, via Wikimedia Commons		Entrance to Brogdale Farm	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/6/6f/Entrance_to_Brogdale_Farm_-_geograph.org.uk_-_2962301.jpg	
21c-brogdale	Zeynel Cebeci,  via Wikimedia Commons		Common Medlar	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/4/47/Common_medlar_-_Mespilus_germanica.jpg	
21c-brogdale	 Oast House Archive, via Wikimedia Commons		Plums at Brogdale	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/a/ab/Plums_at_Brogdale_Farm_-_geograph.org.uk_-_2584852.jpg	
21c-brogdale	Colin Smith / Cherry Blossom, Brogdale		Cherry Blossom	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/f/fe/Cherry_Blossom%2C_Brogdale_-_geograph.org.uk_-_418932.jpg	
21c-brogdale	Penny Mayes		Orchards below Teynham Church	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/c/ca/Orchards_below_Teynham_Church_-_geograph.org.uk_-_272608.jpg	
21c-brogdale	Kolforn, via Wikimedia Commons		Fruit and vegetable display	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/c/c9/-2019-08-14_Fruit_and_vegtable_display%2C_Coop_supermarket%2C_Cromer.JPG	
21c-brogdale	Redlentil at the English-language Wikipedia, via Wikimedia Commons		Wye College	CC BY-SA 3.0			https://upload.wikimedia.org/wikipedia/commons/7/7e/Wye-college.jpg	
21c-brogdale			English:  National Fruit Collection, Brogdale, via Wikimedia Commons	OGL 2			https://upload.wikimedia.org/wikipedia/commons/4/47/Cross_section_of_Merlyn%2C_National_Fruit_Collection_%28acc._1999-025%29.jpg	
21c-brogdale	English:  National Fruit Collection, Brogdale, via Wikimedia Commons		Arlet on tree: National Fruit Collection	OGL 2			https://upload.wikimedia.org/wikipedia/commons/5/50/Arlet_on_tree%2C_National_Fruit_Collection_%28acc._1994-040%29.jpg	
21c-seabrook-biography	In copyright. By permission of Bethlem Museum of the Mind		Richard Dadd at his easel, 1850s				https://stor.artstor.org/stor/711b2c87-7604-4f8d-a6e6-fd3f9463aecf	
21c-seabrook-biography	Nigel Chadwick, CC BY-SA 2.0, via Wikimedia Commons		Dreamland, Margate				https://upload.wikimedia.org/wikipedia/commons/6/65/Dreamland%2C_Margate_-_geograph.org.uk_-_1473130.jpg	
21c-seabrook-biography	Emőke Dénes, CC BY-SA 4.0, via Wikimedia Commons		Broadstairs				https://upload.wikimedia.org/wikipedia/commons/2/2e/Broadstairs_-_landscape_2.jpg	
21c-seabrook-biography	Felvalen, CC BY-SA 4.0, via Wikimedia Commons		Deal				https://upload.wikimedia.org/wikipedia/commons/d/d7/Deal_beach.jpg	
21c-seabrook-biography	DeFacto, CC BY-SA 4.0, via Wikimedia Commons		Dover Docks				https://upload.wikimedia.org/wikipedia/commons/b/b4/Dover_Eastern_Docks.jpg	
21c-seabrook-biography	KIDDY SUNSET, via Wikimedia Commons		Dreamland Cinema at Night	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/6/6c/DREAMLAND_CINEMA_EXTERIOR_AT_NIGHT.jpg	
20c-encounters-with-others			Incidents of Hop gathering				https://stor.artstor.org/stor/b8c85c59-97a0-45db-befb-36c7a779740c	
20c-encounters-with-others	Private collection		Hopping				https://stor.artstor.org/stor/8b2c869f-fca1-462c-9f35-0ec431e15266	
20c-encounters-with-others							https://stor.artstor.org/stor/e20400b8-e3ad-4655-9f1c-ac49f1846682	
20c-encounters-with-others			Hopping				https://stor.artstor.org/stor/22b087f4-554d-47c2-8131-3582d178ad1f	
20c-encounters-with-others	by William Shackleton (1872-1933), Public domain, via Wikimedia Commons		Richard Church				https://upload.wikimedia.org/wikipedia/commons/9/93/Richard_Church%2C_by_William_Shackleton.jpg	
20c-encounters-with-others							https://stor.artstor.org/stor/637f0dd1-a51b-4b63-851c-5cd9ab8ffdc5	
20c-encounters-with-others	Ministry of Information Photo Division Photographer, Public domain, via Wikimedia Commons		Hop picking in Yalding, Kent, 1944				https://upload.wikimedia.org/wikipedia/commons/7/79/Hopping_in_Kent-_Hop-picking_in_Yalding%2C_Kent%2C_England%2C_UK%2C_1944_D22173.jpg	
20c-encounters-with-others			Oasthouses, Kent				https://raw.githubusercontent.com/kent-map/kent/98a7d4f/20c/images/OasthousesMJC.jpg	
kentish-chalk	Yovi		The White Cliffs of Dover				https://upload.wikimedia.org/wikipedia/commons/b/ba/The_White_Cliffs_of_Dover.jpg	
kentish-chalk	Chris Whippet / Lord Warden Square, Dover		Shakespeare Cliff, Dover				https://upload.wikimedia.org/wikipedia/commons/2/2f/Lord_Warden_Square%2C_Dover-geograph-4258137-by-Chris-Whippet.jpg	
kentish-chalk	Nick Smith		Seaweed covered chalk bedrock near Kingsdown				https://upload.wikimedia.org/wikipedia/commons/b/be/Seaweed_covered_chalk_bedrock_near_Kingsdown_-_geograph.org.uk_-_485477.jpg	
kentish-chalk	Immanuel Giel, CC BY-SA 3.0, via Wikimedia Commons		White Cliffs of Dover				https://upload.wikimedia.org/wikipedia/commons/f/fa/White_Cliffs_of_Dover_09.JPG	
kentish-chalk	James St. John, CC BY 2.0, via Wikimedia Commons		Upper Chalk Formation, Upper Cretaceous; White Cliffs of Dover, England, southern Britain				https://upload.wikimedia.org/wikipedia/commons/5/52/Chalk_%28%22Upper_Chalk%22_Formation%2C_Upper_Cretaceous%3B_White_Cliffs_of_Dover%2C_England%2C_southern_Britain%29.jpg	
kentish-chalk	Arthur Rackham, Public domain, via Wikimedia Commons		Cover of the Ingoldsby Legends				https://upload.wikimedia.org/wikipedia/commons/9/95/006_1898-1908_Cover_of_The_Ingoldsby_Legends.jpg	
scapes-and-fringes	Lisa Hawkins		Wantsum Channel near the railway lines				https://stor.artstor.org/stor/2dbb351f-a888-41cd-87ef-eba4780a11c9	
scapes-and-fringes	Lisa Hawkins		Wantsum Channel near the railway lines				https://stor.artstor.org/stor/2dbb351f-a888-41cd-87ef-eba4780a11c9	
scapes-and-fringes	Lisa Hawkins		Near Seasalter				https://stor.artstor.org/stor/0304f113-bb27-49ec-998f-15329c201526	
scapes-and-fringes	Lisa Hawkins		Minster Marsh, stormy day				https://stor.artstor.org/stor/f0bec294-4bea-40c0-8161-a6c8c1f1cdde	
scapes-and-fringes	Lisa Hawkins		Marshside				https://stor.artstor.org/stor/36ae75f3-b601-4695-ba8e-efb2e99630fc	
scapes-and-fringes	Lisa Hawkins		North Foreland				https://stor.artstor.org/stor/f3590125-3b05-42a0-b365-e33a8735353c	
scapes-and-fringes	Lisa Hawkins		Greyfriars				https://stor.artstor.org/stor/ef6a32bc-19e0-492f-975d-7beac4d68e37	
scapes-and-fringes	Lisa Hawkins		Towards Reculver				https://stor.artstor.org/stor/5ca9a9c9-174a-4594-a0fb-fffc695e7f1b	
kentish-landscapes	Archaeomoonwalker, CC0, via Wikimedia Commons		An eroded headland on the Isle of Sheppey				https://upload.wikimedia.org/wikipedia/commons/0/09/Isle_of_Sheppey_-_An_eroded_Headland.JPG	
kentish-landscapes	Stephen Craven		The North Downs Way				https://upload.wikimedia.org/wikipedia/commons/5/50/North_Downs_Way_-_geograph.org.uk_-_778262.jpg	
kentish-landscapes	Kent Past and Present by George Bosworth, 1901		Geology of Kent				https://stor.artstor.org/stor/f8cec39e-e9b1-4882-87d7-4107a00019b1	
kentish-landscapes	David Anstiss, CC BY-SA 2.0, via Wikimedia Commons		Drainage channel in Walland Marsh				https://upload.wikimedia.org/wikipedia/commons/8/84/Drainage_channel_in_Walland_Marsh_-_geograph.org.uk_-_2189244.jpg	
kentish-landscapes	GkgAlf at English Wikipedia, CC BY-SA 3.0, via Wikimedia Commons		North Downs, near Folkeston				https://upload.wikimedia.org/wikipedia/commons/d/d6/North_Downs_2.JPG	
kentish-landscapes	Tucker, Elhanan, Public domain, via Wikimedia Commons		The description of Romney Marsh				https://upload.wikimedia.org/wikipedia/commons/c/cd/The_description_of_Romney_Marsh_RMG_K1030-001.jpg	
18c-boys-biography	John Boys		A General View of the Agriculture of the County of Kent				https://stor.artstor.org/stor/0a089144-1037-4a97-999f-28208ceaef93	
18c-boys-biography	Gabriel Bray, Public domain, via Wikimedia Commons		Taking in new hay and stacking it, possibly Kent, June 1774				https://upload.wikimedia.org/wikipedia/commons/1/1d/%27Taking_in_New_Hay_and_stacking_it_Jun_74%27_%28Bray_album%29_RMG_PT1977.tiff	
18c-boys-biography	Nick Smith		Home Farm and Home Farm cottages, Little Betteshanger	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/1/1b/Home_Farm_and_Home_Farm_cottages%2C_Little_Betteshanger._-_geograph.org.uk_-_304375.jpg	
18c-boys-biography	© Augustine House Library, Canterbury Christ Church University		Map engraved for John Boys				https://stor.artstor.org/stor/28f41aa7-4b9e-481f-a997-c8d43f536e94	
18c-boys-biography							https://stor.artstor.org/stor/24226407-4255-42b5-a1e0-4fe9ddbf8a30	
18c-boys-biography	© Augustine House Library, Canterbury Christ Church University		Crop rotation, John Boys				https://stor.artstor.org/stor/439a71e9-2c05-4dcf-b3f6-9a5448eed90d	
18c-boys-biography	David Mould		Mown Cornfield	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/c/c8/Mown_Corn_field_-_geograph.org.uk_-_404576.jpg	
18c-boys-biography	Copyright Martin Crowther		Hop picking in the early 19th century				https://stor.artstor.org/stor/c7b86f66-bc0f-474f-9257-c9a742e4c6fe	
18c-boys-biography	Oast House Archive		Hop Fields along Pedding Lane	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/7/73/Hop_Fields_along_Pedding_Lane_-_geograph.org.uk_-_1974865.jpg	
18c-boys-biography	Penny Mayes		Cherry Orchard near Torry Hill, Sittingbourne	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/3/38/Cherry_orchard_-_geograph.org.uk_-_4704.jpg	
18c-boys-biography	Hermann Eichens, Public domain, via Wikimedia Commons		South Down sheep, 1850				https://upload.wikimedia.org/wikipedia/commons/5/5c/Brebis_agneau_South-Down.jpg	
18c-boys-biography	H.Boys fecit © Augustine House Library, Canterbury Christ Church University		A small south down ram belonging to Mr Boys				https://stor.artstor.org/stor/88d2f112-4ba0-4117-a87a-238e090cd846	
18c-boys-biography	Nick Smith		View along the North Stream, Ham	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/7/71/View_along_the_North_Stream%2C_Ham_-_geograph.org.uk_-_578537.jpg	
18c-boys-biography	© Augustine House Library, Canterbury Christ Church University		Survey of Woods by John Boys				https://stor.artstor.org/stor/2b7f39a7-b9a8-4bf5-9eb8-bce9bd32ddb8	
18c-boys-biography	John Salmon		The Royal Hotel, Beach Street, Deal	CC BY-SA 2.0			https://upload.wikimedia.org/wikipedia/commons/b/b8/The_Royal_Hotel%2C_Beach_Street%2C_Deal_-_geograph.org.uk_-_957769.jpg	
18c-boys-biography	David Adam Kess		Potato stack	CC BY-SA 4.0			https://upload.wikimedia.org/wikipedia/commons/3/38/Potato_stack.jpg	
18c-boys-biography	Steve Sheath		Boys' memorial in St Mary the Virgin, Wingham				https://stor.artstor.org/stor/6b64c68c-189f-4cdf-af16-519319fcf8a1	
18c-bloody-code	© Astrid Stilma By permission of Patrick Marrin. No record of this execution has been found		Death warrant				/18c/images/Death warrant.jpeg	
18c-bloody-code	British Museum, Public domain, via Wikimedia Commons		Examining a sheep stealer, 1797				https://upload.wikimedia.org/wikipedia/commons/c/c8/Examining_a_Sheep_Stealer_%28BM_1948%2C0214.406%29.jpg	
